FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,E_COICOP_REV_ISTAT,ECOICOP Rev. Istat,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-04,103.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-05,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-06,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-07,102.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-08,102.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-09,102.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-10,103.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-11,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2019-12,103.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-01,103.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-02,103.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-03,103.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-04,99.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-05,98.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-06,98.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-07,98.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-08,98.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-09,98.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-10,101.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-11,101.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2020-12,101.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-01,103,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-02,102.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-03,103.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-04,104.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-05,104.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-06,104.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-07,107.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-08,107.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-09,107.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-10,112.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-11,115.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2021-12,116,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-01,126.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-02,131.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-03,132.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-04,129.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-05,132.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-06,134,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-07,133.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-08,141.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-09,142.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-10,176.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-11,181,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2022-12,179.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-01,170.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-02,163.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-03,152.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-04,151.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-05,152.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-06,147.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-07,145.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-08,144.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-09,145.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-10,145.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-11,144.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2023-12,144.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-01,146.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-02,144,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-03,141.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-04,137.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-05,137.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-06,138.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-07,142.4,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-08,142.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-09,143.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-10,143.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-11,144,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2024-12,144.6,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-01,148.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-02,148.5,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-03,150.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-04,144.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-05,143.2,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-06,141.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-07,143.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-08,141.7,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-09,141.9,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-10,141.1,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-11,141.3,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,04,'-- abitazione, acqua, elettricità, gas e altri combustibili',2025-12,141.8,,
M,Mensile,IT,Italia,39,'Indice dei prezzi al consumo per l"'intera collettività (base 2015=100) - dati mensili',4,Numeri indici,05,'-- mobili, articoli e servizi per la casa',2016-01,100.2,,
